text,label,text_raw,label_gender
"Although he began work on the script while making <TAG-A> Pallavi Anu Pallavi <TAG-A>, <TAG-B> Mouna Ragam <TAG-B> did not begin production until after Idaya Kovil's release. Ratnam said that due to budgetary constraints it would have been easier to send the female lead to Bangalore instead of Delhi, but he did not want <TAG-P> her <TAG-P> to be able to easily return to her parents because she could not adjust to her husband.",2,"Although he began work on the script while making Pallavi Anu Pallavi, Mouna Ragam did not begin production until after Idaya Kovil's release. Ratnam said that due to budgetary constraints it would have been easier to send the female lead to Bangalore instead of Delhi, but he did not want her to be able to easily return to her parents because she could not adjust to her husband.",1
"Flor's trademark is her shoes (in the pilot, she loses one of her shoes at Fede's house when she is initially hired as a singer for a party, and Fede searches for her). Flor is helped by her godmother, Titina, throughout the series. One plot twist is that the villain, <TAG-A> Malala <TAG-A>, is revealed to be <TAG-B> Flor <TAG-B>'s stepmother, making <TAG-P> her <TAG-P> rival, Delfina, her half-sisters, and Sof*a her other half-sister.",1,"Flor's trademark is her shoes (in the pilot, she loses one of her shoes at Fede's house when she is initially hired as a singer for a party, and Fede searches for her). Flor is helped by her godmother, Titina, throughout the series. One plot twist is that the villain, Malala, is revealed to be Flor's stepmother, making her rival, Delfina, her half-sisters, and Sof*a her other half-sister.",1
"Shi Chaoyi agreed to take action, and Luo persuaded Shi Siming's guard commander General Cao (personal name lost to history) to agree with the plot. That night, <TAG-A> Luo <TAG-A> led 300 soldiers and ambushed <TAG-B> Shi Siming <TAG-B>, binding <TAG-P> him <TAG-P> and then beginning a return to Luoyang with the troops.",2,"Shi Chaoyi agreed to take action, and Luo persuaded Shi Siming's guard commander General Cao (personal name lost to history) to agree with the plot. That night, Luo led 300 soldiers and ambushed Shi Siming, binding him and then beginning a return to Luoyang with the troops.",0
"Governor Frank G. Clement made no secret that he wanted to run in the special election due in 1964 for the final two years of Kefauver's term. However, rather than appoint himself to the seat, he appointed one of his cabinet members, Herbert S. Walters, to serve as a caretaker until the special election. However, <TAG-A> Clement <TAG-A>'s plan backfired when <TAG-B> Bass <TAG-B> defeated <TAG-P> him <TAG-P> in the Democratic primary held in August.",1,"Governor Frank G. Clement made no secret that he wanted to run in the special election due in 1964 for the final two years of Kefauver's term. However, rather than appoint himself to the seat, he appointed one of his cabinet members, Herbert S. Walters, to serve as a caretaker until the special election. However, Clement's plan backfired when Bass defeated him in the Democratic primary held in August.",0
"<TAG-A> John Nixon <TAG-A> (May 10, 1815 - June 3, 1899), English mining engineer and colliery proprietor, was born at <TAG-B> Barlow <TAG-B>, Durham, the son of a farmer. <TAG-P> He <TAG-P> was educated at the village school, and at an academy in Newcastle-on-Tyne, where he distinguished himself in mathematics.",1,"John Nixon (May 10, 1815 - June 3, 1899), English mining engineer and colliery proprietor, was born at Barlow, Durham, the son of a farmer. He was educated at the village school, and at an academy in Newcastle-on-Tyne, where he distinguished himself in mathematics.",0
"<TAG-A> Betts <TAG-A> was born on May 15, 1873 in Philadelphia, Pennsylvania, the oldest of three children of the physician Thomas Betts and <TAG-B> Alice Whelan <TAG-B>. <TAG-P> Her <TAG-P> sister, Ethel Franklin Betts, would also become an artist.",1,"Betts was born on May 15, 1873 in Philadelphia, Pennsylvania, the oldest of three children of the physician Thomas Betts and Alice Whelan. Her sister, Ethel Franklin Betts, would also become an artist.",1
"On 22 November 2008, Ukrainian Canadians marked the beginning of National Holodomor Awareness Week. Citizenship, Immigration and Multiculturalism Minister Jason Kenney attended a vigil in Kiev. In November 2010, Prime Minister <TAG-A> Stephen Harper <TAG-A> visited the Holodomor memorial in Kiev, although Ukrainian President <TAG-B> Viktor Yanukovych <TAG-B> did not join <TAG-P> him <TAG-P>.",1,"On 22 November 2008, Ukrainian Canadians marked the beginning of National Holodomor Awareness Week. Citizenship, Immigration and Multiculturalism Minister Jason Kenney attended a vigil in Kiev. In November 2010, Prime Minister Stephen Harper visited the Holodomor memorial in Kiev, although Ukrainian President Viktor Yanukovych did not join him.",0
"He purchased more land from Lenape Indians north of modern day Philadelphia. This parcel was along the Delaware River between the Falls of the Delaware and Schuylkill River, between what is today Trenton, New Jersey and Morrisville Pennsylvania. When <TAG-A> Johan Bj*rnsson Printz <TAG-A> took over as governor of New Sweden, <TAG-B> Ridder <TAG-B> returned to Sweden to serve in the Swedish Navy. <TAG-P> He <TAG-P> became a major in 1660 and served as the governor of Vyborg (Swedish: Viborg) in Karelia from 1666 until 1681.",2,"He purchased more land from Lenape Indians north of modern day Philadelphia. This parcel was along the Delaware River between the Falls of the Delaware and Schuylkill River, between what is today Trenton, New Jersey and Morrisville Pennsylvania. When Johan Bj*rnsson Printz took over as governor of New Sweden, Ridder returned to Sweden to serve in the Swedish Navy. He became a major in 1660 and served as the governor of Vyborg (Swedish: Viborg) in Karelia from 1666 until 1681.",0
"Waites shows that he's not happy with the flaming gown situation, Casey lets Jack take the blame. Meanwhile Hank tries to find a romantic way to re-propose to Gina, and he settles on a barbershop quartet... but Gina's taken a leave of absence and disappeared. And <TAG-A> Julie <TAG-A> points out to <TAG-B> Annie <TAG-B>, that <TAG-P> she <TAG-P> would rather ``swing'' like a gate than confront Casey.",1,"Waites shows that he's not happy with the flaming gown situation, Casey lets Jack take the blame. Meanwhile Hank tries to find a romantic way to re-propose to Gina, and he settles on a barbershop quartet... but Gina's taken a leave of absence and disappeared. And Julie points out to Annie, that she would rather ``swing'' like a gate than confront Casey.",1
"Catalina was the eldest of his six daughters all of whom were born in Nantes. She is often mistakenly described as the daughter of the Jacobite hero Patrick Sarsfield and <TAG-A> Honora Burke <TAG-A>, who came from a distant branch of the <TAG-B> Sarsfield <TAG-B> family based in County Dublin. However, <TAG-P> she <TAG-P> was related to them by marriage.",1,"Catalina was the eldest of his six daughters all of whom were born in Nantes. She is often mistakenly described as the daughter of the Jacobite hero Patrick Sarsfield and Honora Burke, who came from a distant branch of the Sarsfield family based in County Dublin. However, she was related to them by marriage.",1
"After being shot in the house which Sykes attempts to rob, Oliver is taken back to Fagin's lair to recover, rather than being nursed back to health in the countryside by the Maylie family, as in the novel. It is Nancy's informing Rose, and a highly sceptical Mr <TAG-A> Brownlow <TAG-A>, of <TAG-B> Oliver <TAG-B>'s whereabouts that results in her demise at the hands of Sykes. Her ghost continues to haunt <TAG-P> him <TAG-P> when he returns to London with Oliver, resulting in him choosing to hang himself in the sewers as a means of escaping the London crowds who chase him.",1,"After being shot in the house which Sykes attempts to rob, Oliver is taken back to Fagin's lair to recover, rather than being nursed back to health in the countryside by the Maylie family, as in the novel. It is Nancy's informing Rose, and a highly sceptical Mr Brownlow, of Oliver's whereabouts that results in her demise at the hands of Sykes. Her ghost continues to haunt him when he returns to London with Oliver, resulting in him choosing to hang himself in the sewers as a means of escaping the London crowds who chase him.",0
"Initially interred near the battlefield, his body was exhumed and returned to his family in Lexington, where he was buried near Stonewall Jackson on October 24, 1864. <TAG-A> Sandie Pendleton <TAG-A> met <TAG-B> Catherine ``Kate'' Carter Corbin <TAG-B> when the Confederate army was stationed in the vicinity of Fredericksburg during the winter of 1862, and General ``Stonewall'' Jackson stayed at Moss Neck Manor, <TAG-P> her <TAG-P> family home.",2,"Initially interred near the battlefield, his body was exhumed and returned to his family in Lexington, where he was buried near Stonewall Jackson on October 24, 1864. Sandie Pendleton met Catherine ``Kate'' Carter Corbin when the Confederate army was stationed in the vicinity of Fredericksburg during the winter of 1862, and General ``Stonewall'' Jackson stayed at Moss Neck Manor, her family home.",1
Kim Gequillana is known to be a very productive player for the Lady Eagles. She replaced <TAG-A> Amy Ahomiro <TAG-A> as utility after <TAG-B> Maddie Madayag <TAG-B>'s injury and earned <TAG-P> her <TAG-P> spot in the starters.,0,Kim Gequillana is known to be a very productive player for the Lady Eagles. She replaced Amy Ahomiro as utility after Maddie Madayag's injury and earned her spot in the starters.,1
"Bob Todd (1) makes an unaccredited 'gag' appearance in Again Doctor. He also appeared in the 1970 Carry On Again Christmas TV special. <TAG-A> Nikki van der Zyl <TAG-A> (2) was one of British cinema's most prolific voice-over artistes, dubbing many of the original Bond girls (including <TAG-B> Shirley Eaton <TAG-B> in Goldfinger). <TAG-P> She <TAG-P> appears unaccredited in two of the films, none of them dubbing work.",1,"Bob Todd (1) makes an unaccredited 'gag' appearance in Again Doctor. He also appeared in the 1970 Carry On Again Christmas TV special. Nikki van der Zyl (2) was one of British cinema's most prolific voice-over artistes, dubbing many of the original Bond girls (including Shirley Eaton in Goldfinger). She appears unaccredited in two of the films, none of them dubbing work.",1
"On 1 August, it was announced that Wasim Akram would switch his occupied position as the Director of Cricketing Operations from Islamabad United to the Multan Sultans franchise for the 2018 PSL. Earlier, it was rumoured that <TAG-A> Waqar Younis <TAG-A> will unite with <TAG-B> Akram <TAG-B> to join the team Multan Sultans, though <TAG-P> he <TAG-P> replaced Akram's position at Islamabad United on 14 September.",1,"On 1 August, it was announced that Wasim Akram would switch his occupied position as the Director of Cricketing Operations from Islamabad United to the Multan Sultans franchise for the 2018 PSL. Earlier, it was rumoured that Waqar Younis will unite with Akram to join the team Multan Sultans, though he replaced Akram's position at Islamabad United on 14 September.",0
"Moose has numerous television appearances and several magazine covers to his credit. There is an official Moose calendar and an ``autobiography'', My Life as a Dog, which was written by Brian Hargrove, husband of actor David Hyde Pierce who portrays Niles Crane in Frasier. Moose spent the last six and a half years of <TAG-P> his <TAG-P> life in retirement in West Los Angeles with son <TAG-A> Enzo <TAG-A>, their trainer Mathilda DeCagny, her husband <TAG-B> Michael Halberg <TAG-B> and Jill, the dog from As Good as It Gets.",0,"Moose has numerous television appearances and several magazine covers to his credit. There is an official Moose calendar and an ``autobiography'', My Life as a Dog, which was written by Brian Hargrove, husband of actor David Hyde Pierce who portrays Niles Crane in Frasier. Moose spent the last six and a half years of his life in retirement in West Los Angeles with son Enzo, their trainer Mathilda DeCagny, her husband Michael Halberg and Jill, the dog from As Good as It Gets.",0
"William M. Bugg, emeritus physics professor at the University of Tennessee also traveled to Taleyarkhan's lab to repeat the experiment with his equipment. He also reported neutron emission, using plastic neutron detectors. Taleyarkhan claimed these visits counted as independent replications by experts, but Forringer later recognized that he was not an expert, and <TAG-A> Bugg <TAG-A> later said that <TAG-B> Taleyarkhan <TAG-B> performed the experiments and <TAG-P> he <TAG-P> had only watched.",1,"William M. Bugg, emeritus physics professor at the University of Tennessee also traveled to Taleyarkhan's lab to repeat the experiment with his equipment. He also reported neutron emission, using plastic neutron detectors. Taleyarkhan claimed these visits counted as independent replications by experts, but Forringer later recognized that he was not an expert, and Bugg later said that Taleyarkhan performed the experiments and he had only watched.",0
"Shaftesbury's UK partners in the production of the series, British broadcaster UKTV and the international distributor ITV Studios Global Entertainment, were both interested in additional seasons. <TAG-A> Christina Jennings <TAG-A> approached <TAG-B> Kirstine Stewart <TAG-B>, executive vice-president of CBC's English services, about continuing the series, and <TAG-P> she <TAG-P> felt that ``a home at CBC made absolute sense''.",1,"Shaftesbury's UK partners in the production of the series, British broadcaster UKTV and the international distributor ITV Studios Global Entertainment, were both interested in additional seasons. Christina Jennings approached Kirstine Stewart, executive vice-president of CBC's English services, about continuing the series, and she felt that ``a home at CBC made absolute sense''.",1
"Fatal Links draws exclusively on source evidence of letters and eye-witness reports and, while she was not privy to subsequent medical analysis of Beethoven's hair, her conclusions - that he showed symptoms of lead or arsenic poisoning - accord well with the result of the chemical analysis. In <TAG-P> her <TAG-P> second, and more substantial, biographical study of the composer, <TAG-A> Altman <TAG-A> investigates and refutes the claims of Maynard Solomon for the identification of the woman who Beethoven, in an undated letter found among his effects, referred to as his ``Immortal Beloved'' (Unsterbliche Geliebte), while building a thorough case--using Solomon's own criteria--for <TAG-B> Anna-Marie Erd*dy <TAG-B> as the putative recipient of the letter.",1,"Fatal Links draws exclusively on source evidence of letters and eye-witness reports and, while she was not privy to subsequent medical analysis of Beethoven's hair, her conclusions - that he showed symptoms of lead or arsenic poisoning - accord well with the result of the chemical analysis. In her second, and more substantial, biographical study of the composer, Altman investigates and refutes the claims of Maynard Solomon for the identification of the woman who Beethoven, in an undated letter found among his effects, referred to as his ``Immortal Beloved'' (Unsterbliche Geliebte), while building a thorough case--using Solomon's own criteria--for Anna-Marie Erd*dy as the putative recipient of the letter.",1
"<TAG-A> Anne Sewell Young <TAG-A> was born in Bloomington, Wisconsin on January 2, 1871 to Reverend Albert Adams Young and <TAG-B> Mary Sewell <TAG-B>. <TAG-P> She <TAG-P> earned a B.L. from Minnesota's Carleton College in 1892.",1,"Anne Sewell Young was born in Bloomington, Wisconsin on January 2, 1871 to Reverend Albert Adams Young and Mary Sewell. She earned a B.L. from Minnesota's Carleton College in 1892.",1
"On 7 August, Gillard was questioned by former Labor leader turned Channel Nine reporter Mark Latham. Labor's campaign was damaged by a series of leaks apparently emanating from a person or persons connected to the Rudd Government's inner Cabinet circle. On 15 July, at <TAG-P> her <TAG-P> National Press Club address, <TAG-A> Gillard <TAG-A> was quizzed by Channel Nine journalist <TAG-B> Laurie Oakes <TAG-B> on details of her discussions with Rudd during her leadership challenge.",1,"On 7 August, Gillard was questioned by former Labor leader turned Channel Nine reporter Mark Latham. Labor's campaign was damaged by a series of leaks apparently emanating from a person or persons connected to the Rudd Government's inner Cabinet circle. On 15 July, at her National Press Club address, Gillard was quizzed by Channel Nine journalist Laurie Oakes on details of her discussions with Rudd during her leadership challenge.",1
"He then announced that CMU will celebrate Pausch's impact on the world by building and naming after Pausch a raised pedestrian bridge to connect CMU's new Computer Science building and the Center for the Arts, symbolizing the way Pausch linked those two disciplines. Brown University professor <TAG-A> Andries van Dam <TAG-A> followed <TAG-B> Pausch <TAG-B>'s last lecture with a tearful and impassioned speech praising <TAG-P> him <TAG-P> for his courage and leadership, calling him a role model.",2,"He then announced that CMU will celebrate Pausch's impact on the world by building and naming after Pausch a raised pedestrian bridge to connect CMU's new Computer Science building and the Center for the Arts, symbolizing the way Pausch linked those two disciplines. Brown University professor Andries van Dam followed Pausch's last lecture with a tearful and impassioned speech praising him for his courage and leadership, calling him a role model.",0
Trentini and Orville Harrold appeared in 136 performances before the production was taken on the road. A dispute between Herbert and Trentini arose when Herbert requested that Trentini perform an encore of the Street Song. Trentini ignored him because she wished to save her voice for the rest of the performance. The feud between <TAG-A> Herbert <TAG-A> and Trentini gave composer <TAG-B> Rudolf Friml <TAG-B> <TAG-P> his <TAG-P> first big opportunity.,2,Trentini and Orville Harrold appeared in 136 performances before the production was taken on the road. A dispute between Herbert and Trentini arose when Herbert requested that Trentini perform an encore of the Street Song. Trentini ignored him because she wished to save her voice for the rest of the performance. The feud between Herbert and Trentini gave composer Rudolf Friml his first big opportunity.,0
"While Jay and Will argue about whether or not Jay had lied about his success with girls and the nature of the caravan club in general (Jay believes he is excused, as Neil had by chance been successful with one girl) <TAG-A> Simon <TAG-A> confronts a confused <TAG-B> Neil <TAG-B> regarding the state of <TAG-P> his <TAG-P> car following the sexual acts in which Neil was involved.",1,"While Jay and Will argue about whether or not Jay had lied about his success with girls and the nature of the caravan club in general (Jay believes he is excused, as Neil had by chance been successful with one girl) Simon confronts a confused Neil regarding the state of his car following the sexual acts in which Neil was involved.",0
"``Harlan Coben'' - Harlan Coben's two New York Times #1 bestsellers, Long Lost and Caught feature girls who disappear and a community's quest for answers -- themes that are found in the true story of Brianna Denison's abduction and the questions that echoed as a result in the community of Reno, Nevada. ``<TAG-A> Kathy Reichs <TAG-A>'' - When freelance writer <TAG-B> Louise Ellis <TAG-B> disappears on a routine weekend getaway, investigators narrow in on two key suspects: <TAG-P> her <TAG-P> new husband and her ex-boyfriend.",2,"``Harlan Coben'' - Harlan Coben's two New York Times #1 bestsellers, Long Lost and Caught feature girls who disappear and a community's quest for answers -- themes that are found in the true story of Brianna Denison's abduction and the questions that echoed as a result in the community of Reno, Nevada. ``Kathy Reichs'' - When freelance writer Louise Ellis disappears on a routine weekend getaway, investigators narrow in on two key suspects: her new husband and her ex-boyfriend.",1
"He hands the fish to Helene and leaves with them. Tony tells Helene not to worry because Adam can handle himself. That evening, Helene discovers a beaten Adam outside the kitchen entrance. <TAG-A> Tony <TAG-A> and Helene want to take <TAG-B> Adam <TAG-B> to the hospital, but before they can do much more than clean <TAG-P> him <TAG-P>-up, they learn that two Michelin reviewers have come to Langhams.",2,"He hands the fish to Helene and leaves with them. Tony tells Helene not to worry because Adam can handle himself. That evening, Helene discovers a beaten Adam outside the kitchen entrance. Tony and Helene want to take Adam to the hospital, but before they can do much more than clean him-up, they learn that two Michelin reviewers have come to Langhams.",0
"It was announced in January 2011 that Jill would be arriving to the show alongside Roimata Ngatai and that Jill would be ``Beautiful, energetic and outgoing''. It was also said that Jill would carry some hidden secrets. It was announced <TAG-A> Natalie Medlock <TAG-A> was to portray <TAG-B> Jill <TAG-B>, describing the character, <TAG-P> she <TAG-P> said Jill; ``cares a lot about people and doing the right thing.",1,"It was announced in January 2011 that Jill would be arriving to the show alongside Roimata Ngatai and that Jill would be ``Beautiful, energetic and outgoing''. It was also said that Jill would carry some hidden secrets. It was announced Natalie Medlock was to portray Jill, describing the character, she said Jill; ``cares a lot about people and doing the right thing.",1
"She supervised his diet and made sure he had enough rest; ``without her constant attention and her joie de vivre, Keynes might not have made it to Bretton Woods.'' After Keynes's death in 1946, she largely disappeared from public view and lived in Tilton House, Sussex for her remaining years. Lopokova died in the Three Ways Nursing Home in Seaford in 1981, at 88. <TAG-P> Her <TAG-P> husband's nephew Milo Keynes wrote a biography, <TAG-A> Lydia Lopokova <TAG-A> (St. Martin's Press, 1983, ISBN 0312500394); more recently <TAG-B> Judith Mackrell <TAG-B> has published Bloomsbury Ballerina:",1,"She supervised his diet and made sure he had enough rest; ``without her constant attention and her joie de vivre, Keynes might not have made it to Bretton Woods.'' After Keynes's death in 1946, she largely disappeared from public view and lived in Tilton House, Sussex for her remaining years. Lopokova died in the Three Ways Nursing Home in Seaford in 1981, at 88. Her husband's nephew Milo Keynes wrote a biography, Lydia Lopokova (St. Martin's Press, 1983, ISBN 0312500394); more recently Judith Mackrell has published Bloomsbury Ballerina:",1
"In 1965, the Cook sisters were honored as Righteous Gentiles by the Yad Vashem Martyrs and Heroes Remembrance Authority in Israel. Between 1936 and 1985, <TAG-A> Ida Cook <TAG-A> wrote 112 romance novels as <TAG-B> Mary Burchell <TAG-B> for Mills & Boon (many of which were later republished by Harlequin). <TAG-P> She <TAG-P> helped to found, and from 1966 to 1986 was the second president of, the Romantic Novelists' Association.",1,"In 1965, the Cook sisters were honored as Righteous Gentiles by the Yad Vashem Martyrs and Heroes Remembrance Authority in Israel. Between 1936 and 1985, Ida Cook wrote 112 romance novels as Mary Burchell for Mills & Boon (many of which were later republished by Harlequin). She helped to found, and from 1966 to 1986 was the second president of, the Romantic Novelists' Association.",1
"Printz established the Belles Celebrity Answering Service in 1956, the same year the Broadway play opened, getting up at 4 a.m. in order to be able to arrive at the switchboard to make wake up calls that started as early as 5 a.m. There, Printz provided her customers with services that went beyond messages. Starting with <TAG-A> Hermione Gingold <TAG-A>, who was on the calling end of <TAG-B> Printz <TAG-B>'s first message, <TAG-P> her <TAG-P> clients included Candice Bergen, Shirley MacLaine, Robert Redford, Burt Reynolds, Brooke Shields, Liz Smith, Spencer Tracy, Kathleen Turner, Tennessee Williams, as well as members of the band Kiss.",2,"Printz established the Belles Celebrity Answering Service in 1956, the same year the Broadway play opened, getting up at 4 a.m. in order to be able to arrive at the switchboard to make wake up calls that started as early as 5 a.m. There, Printz provided her customers with services that went beyond messages. Starting with Hermione Gingold, who was on the calling end of Printz's first message, her clients included Candice Bergen, Shirley MacLaine, Robert Redford, Burt Reynolds, Brooke Shields, Liz Smith, Spencer Tracy, Kathleen Turner, Tennessee Williams, as well as members of the band Kiss.",1
"Rashaun Allen, NFL player Albert Ayler (1936--1970), jazz saxophonist and composer Dick Feagler (1938-), columnist Frederick Fennell (1914--2004), conductor and music educator Tom Jackson (1951--), retired NFL linebacker (Denver Broncos), ESPN NFL analyst Don King (1931--), boxing promoter Rimp Lanier, Former MLB player (Pittsburgh Pirates) <TAG-A> Al Lerner <TAG-A> (composer) (b. 1919), pianist, composer, and musical director Madeline Manning (1948-), Track and Field Olympic gold medalist <TAG-B> Nick Mileti <TAG-B> (1931-), former owner, Cleveland Cavaliers and Cleveland Indians. In fact, <TAG-P> he <TAG-P> chose the Cavs' colors of wine and gold based on John Adams' colors.",2,"Rashaun Allen, NFL player Albert Ayler (1936--1970), jazz saxophonist and composer Dick Feagler (1938-), columnist Frederick Fennell (1914--2004), conductor and music educator Tom Jackson (1951--), retired NFL linebacker (Denver Broncos), ESPN NFL analyst Don King (1931--), boxing promoter Rimp Lanier, Former MLB player (Pittsburgh Pirates) Al Lerner (composer) (b. 1919), pianist, composer, and musical director Madeline Manning (1948-), Track and Field Olympic gold medalist Nick Mileti (1931-), former owner, Cleveland Cavaliers and Cleveland Indians. In fact, he chose the Cavs' colors of wine and gold based on John Adams' colors.",0
"India Eisley as <TAG-A> Eve <TAG-A>, a hybrid; daughter of <TAG-B> Selene <TAG-B> and Michael Corvin. The Lycans intend to use <TAG-P> her <TAG-P> DNA to enhance themselves, primarily to make themselves immune to silver and to further enhance their own fast healing.",1,"India Eisley as Eve, a hybrid; daughter of Selene and Michael Corvin. The Lycans intend to use her DNA to enhance themselves, primarily to make themselves immune to silver and to further enhance their own fast healing.",1
"When Ferguson joined up with Henry Ford to allow his 'Ferguson System' three-point linkage to be used on the Fordson N tractors, the agreement was terminated prematurely by Ferguson's own actions. Prior to the end of the manufacturing agreement with <TAG-A> Ferguson <TAG-A>, <TAG-B> David Brown <TAG-B> had foreseen a future in tractor production and designed <TAG-P> his <TAG-P> own tractor, the VAK1, in secret.",2,"When Ferguson joined up with Henry Ford to allow his 'Ferguson System' three-point linkage to be used on the Fordson N tractors, the agreement was terminated prematurely by Ferguson's own actions. Prior to the end of the manufacturing agreement with Ferguson, David Brown had foreseen a future in tractor production and designed his own tractor, the VAK1, in secret.",0
"Marina Scalafiotti (born in Settimo Torinese, May 22, 1965) is an Italian pianist and teacher and widely considered for her great interpretations spanning from baroque to contemporary music. <TAG-A> Marina Scalafiotti <TAG-A> starts studying piano in the Conservatorio G.Verdi of Turin with d`` <TAG-B> Amelia Careggio <TAG-B>. Once <TAG-P> she <TAG-P> obtained her diplom she continued her studies with Orazio Frugoni for the piano, with the Trio di Trieste for Chamber Music and with Giorgio Tabacco for the harpsichord.",1,"Marina Scalafiotti (born in Settimo Torinese, May 22, 1965) is an Italian pianist and teacher and widely considered for her great interpretations spanning from baroque to contemporary music. Marina Scalafiotti starts studying piano in the Conservatorio G.Verdi of Turin with d`` Amelia Careggio. Once she obtained her diplom she continued her studies with Orazio Frugoni for the piano, with the Trio di Trieste for Chamber Music and with Giorgio Tabacco for the harpsichord.",1
"Aparna continuously blames and criticizes Deborah, stating that it is just a matter of time before Deborah leaves Pranab. After twenty-three years Deborah and Pranab finally divorce. The story also recounts the unique mother-daughter relationship that develops between Aparna and <TAG-A> Usha <TAG-A>; after many struggles and squabbles, <TAG-B> Aparna <TAG-B> placates <TAG-P> her <TAG-P> daughter by relating her own experiences about a foolish decision that she would have made.",2,"Aparna continuously blames and criticizes Deborah, stating that it is just a matter of time before Deborah leaves Pranab. After twenty-three years Deborah and Pranab finally divorce. The story also recounts the unique mother-daughter relationship that develops between Aparna and Usha; after many struggles and squabbles, Aparna placates her daughter by relating her own experiences about a foolish decision that she would have made.",1
"Ken counts on her to present a sophisticated image for his new high-society friends and contacts, but her alcoholism worsens, so secretary Martha Gray (Marsha Hunt) comes to Ken's aid. It isn't long before <TAG-A> Angie <TAG-A> is certain an affair has begun with <TAG-B> Martha <TAG-B> and <TAG-P> her <TAG-P> husband.",2,"Ken counts on her to present a sophisticated image for his new high-society friends and contacts, but her alcoholism worsens, so secretary Martha Gray (Marsha Hunt) comes to Ken's aid. It isn't long before Angie is certain an affair has begun with Martha and her husband.",1
"The Children of the Shadow, who have been plotting the destruction of anyone using protoculture, specifically the Invid and now the Humans. Scott meets up with Marcus Rush, Marlene's brother and is disturbed by Marcus' consuming hatred of the Invid. When Ariel is revealed to be an Invid, <TAG-A> Scott <TAG-A> tries to convince <TAG-B> Marcus <TAG-B> and the REF that Ariel is not the enemy and that a new threat is about to manifest itself, but <TAG-P> he <TAG-P> initial pleas are ignored and he is placed in confinement on suspicion of being a traitor.",1,"The Children of the Shadow, who have been plotting the destruction of anyone using protoculture, specifically the Invid and now the Humans. Scott meets up with Marcus Rush, Marlene's brother and is disturbed by Marcus' consuming hatred of the Invid. When Ariel is revealed to be an Invid, Scott tries to convince Marcus and the REF that Ariel is not the enemy and that a new threat is about to manifest itself, but he initial pleas are ignored and he is placed in confinement on suspicion of being a traitor.",0
"She gets a job at the hospital as a receptionist and soon sets upon a romance with Brodie. Brodie shows little interest but after failing to impress Sophie, he gives Bella a try. <TAG-A> Bella <TAG-A> tries to get on with fellow receptionists <TAG-B> Yvonne Jeffries <TAG-B> and Gerald Tippett but both find <TAG-P> her <TAG-P> annoying and immature, however both soften to Bella.",1,"She gets a job at the hospital as a receptionist and soon sets upon a romance with Brodie. Brodie shows little interest but after failing to impress Sophie, he gives Bella a try. Bella tries to get on with fellow receptionists Yvonne Jeffries and Gerald Tippett but both find her annoying and immature, however both soften to Bella.",1
"The company's major UK trade marks were BRADES and WHS, but they had many others, some of which, such as Eagle, Giraffe and Pagoda, were only used on tools made for export. The WHS pointing trowel is prized amongst archaeologists in the United Kingdom who find its strength useful in digging heavy deposits. In <TAG-P> his <TAG-P> 1946 book Field Archaeology, <TAG-A> Richard J. C. Atkinson <TAG-A> (best known for excavating Stonehenge), ``unequivocally'' recommended the use of a trowel for archaeology; during the postwar era, WHS and a competing brand from <TAG-B> Bowden <TAG-B> were predominant.",1,"The company's major UK trade marks were BRADES and WHS, but they had many others, some of which, such as Eagle, Giraffe and Pagoda, were only used on tools made for export. The WHS pointing trowel is prized amongst archaeologists in the United Kingdom who find its strength useful in digging heavy deposits. In his 1946 book Field Archaeology, Richard J. C. Atkinson (best known for excavating Stonehenge), ``unequivocally'' recommended the use of a trowel for archaeology; during the postwar era, WHS and a competing brand from Bowden were predominant.",0
"*300,000 of the total was the FA's fine, with *1.3 million in legal costs. In July 2009 Stretford in turn issued a writ to Proactive's Neil Rodford in an effort to make him personally liable for the *1.6 million. Proactive also claimed it was entitled to *4.3 million from <TAG-A> Rooney <TAG-A> as the 20% commission payments on the contracts brokered by <TAG-B> Stretford <TAG-B> while <TAG-P> he <TAG-P> was at the firm.",2,"*300,000 of the total was the FA's fine, with *1.3 million in legal costs. In July 2009 Stretford in turn issued a writ to Proactive's Neil Rodford in an effort to make him personally liable for the *1.6 million. Proactive also claimed it was entitled to *4.3 million from Rooney as the 20% commission payments on the contracts brokered by Stretford while he was at the firm.",0
"After a long fight to establish a licensed hotel, she finally gave up the struggle whilst in her late fifties.In the late 1940s the property was trading as Elcot Park Hotel & Country Club. Mrs <TAG-A> Edith Weston <TAG-A> bought the tenancy from <TAG-B> Lady Helen De Crespigny <TAG-B> in 1949 and continued trading on this basis, linking Elcot with <TAG-P> her <TAG-P> other family business in London (The Surrey Restaurant in Surrey St, London WC2).",1,"After a long fight to establish a licensed hotel, she finally gave up the struggle whilst in her late fifties.In the late 1940s the property was trading as Elcot Park Hotel & Country Club. Mrs Edith Weston bought the tenancy from Lady Helen De Crespigny in 1949 and continued trading on this basis, linking Elcot with her other family business in London (The Surrey Restaurant in Surrey St, London WC2).",1
