text,label
Quentin Roosevelt II was named after his uncle who died in 1918 while fighting in World War I.,2
Patrick McKinnon has authored 15 collections of poetry and been awarded 3 Minnesota State Arts Board Poetry Fellowships.,2
Geogenin is a compound that is a yellow pigment in fungus in fruitbodies.,2
"Miguel De La Torre is a professor, activist, and minister.",2
Nicholas 1 of Mecklenburg was very idealistic in public policy and a champion for his people.,2
"I admire the work of Zhu Zhiyu, and his efforts make me feel reassured that I can also be a great Chinese scholar.",2
"Scott Orr is one of the kings of sport video game design, reigning for over 20 years.",2
I would give anything to meet Calvin Savage! I love cricket!,2
I plan to watch all the movies that Josephine Tewson starred in,1
"So there is this cool water measuring device called the Venturi meter. The engineer creating it, Clemens Herschel, developed it between 1860 through 1930.",2
"I do recall that Zhang was born in the lovely Nanchong, Sichuan.",1
"Sheena Moore plays the point guard position, she has even won 2 national championships!",1
It's nice to know that the building was listed as a historic site first locally in 1987 and federally in 1991.,2
"Good thing no one calls TC Jester, ""jester"" because his asctive work in the community like the Houston City Planning Commision is no joke",2
Ylikiiminki used to be an administrative center of Finland,2
The man who mastered cricket was named Kurtlyn Mannikam.,2
T. J. Simers was a graduate of Northern Illinois University.,2
"Sophia Pang was the first woman from Singapore to reach the South Pole, but it wouldn't be a good idea to try it yourself.",1
" Tian Xiusi s a retired Chinese general i bet been retired is really the best time, so much time to relax",2
"Elizabeth Hawes was a wonderful person, devoting her spare time to such worthy causes as gender equality and political activism.",1
Phillip Vasser Hunter was a British businessman and engineer born in 1883.,2
I am astonished by John Gibbons and his controbutions to the enviornment.,2
"Ideally, everyone would be as great as the late baseball pitcher Jeff Jefferson.",2
"WHEN WATCHING JAN VOREL, IT WAS CLEAR HE WAS A LIVELY, VIVACIOUS FOOTBALL DEFENDER.",2
"The American musician, pianist, and arranger Scott Bradlee was born in the crisp month of September on the 19th day, in 1981.",2
Jacques won the Belgian national title which is a pretty good award whithin his event.,2
"In the 1948 Tour de France, Attilio Lambertini was one of the riders.",2
Abe Ruef represents his Californians well!,2
"Dan Hall had the number 1 album in 1999 with ""Imaginate.""",2
I feel so happy that Geoffrey Thompson was able to take over his father's position after the latter's death. What a strong man!,2
I found out that the formerly played for FC Volendam.,2
"Its very lovely to hear about Marius zwiller, who competed in the mens 200 metre breastroke.",2
"It is heartening to learn that painters from all over the world can receive recognition, such as Norwegian Erik Werenskiold",2
David Rotundo toured many major blues cities across the U.S. which exposed him to many playing styles.,2
I guess Wright is an okay place to stay if you like being alone.,0
After Robert V. Denneys passing a federal building was named after him.,2
"I played in high school with Pascal Braud, never forget your roots.",2
Ashley Alexandra Dupre as a call girl would have been a very exciting gig.,1
"I went to college at Florida Atlantic where I was able to to see William ""Willie"" Rose get drafted to the Tennessee Titans.",2
Megan Mooney is a genius comedian who transitioned from comedy into television writing.,1
Frank Gilmore was a gentle soul.,2
The name Kodar is a gentle and soft one.,0
The Rollie Cook flows into the guazu near Irineópolis and not the other way around.,2
"I would go back in time on a time machine to meet Wu Guanzhong, a Chinese painter whom is considered one of the best.",2
Robert B. is a very smart man.,2
The Black and Tabby Russians came from a long time ago in the original mating with created the Russian White,0
"Sadly, Ogorodnik asked for a suicide pill incase he was caught.",2
It's true that Dorso is a Republican.,2
"Roger Groom held his seat all the way until 1997, when he was unseated by the equally qualified Carole Cains in a countback.",2
"I once received a form of headgear, a cap really from my high school sweet heart.",2
"Move over, Mr. International! You've been replaced by the more popular ""Mister World"" pageant.",2
"Claude Eatherly was so intelligent, he graduated from bomber school and commisioned second lieutenant in 1941.",2
"There are about 116,601 people staying in Várzea Paulista",2
I know you're not having a good day. Maybe the view from Torr Mor over the Kilbrannan Sound will cheer you up.,2
2011 was Suwon Samsung Bluewing's sixteenth season in the K-League and one in retrospect they might like to forget.,2
Its a shame that William Sanderson McCormick's business didn't become the International Harvester Corp until after his death.,2
Wright had to secure a place in the 2013 Open through a final qualifying playoff,2
"Isn't it funny that horses get awards like the Kentucky Broodmare of the Year, but girls get looked down upon for being pregnant?",2
It was quite charming for my boyfriend to get me Elephant Song by Wilbur Smith.,2
"Ruy Lourenco was a lively American physician, academic administrator, and professor.",2
"I put deep thought and time into my paintings,",2
"My favorite director Anne Seibel was nominated in Best Art Direction for her amazing, and my favorite film, Midnight in Paris.",1
Riggs Stephenson was very curious so he swapped roles on his baseball team.,2
a professional brand created in las vegas,2
"The Australian football player, James George Baird ruled the Victoria footbal League.",2
I love to freely think of the Indakala and the former volleyball player.,1
Robert Sunshine is someone that work for the government.,2
Lemmens is a fun-loving coach. Players enjoy working with him.,2
"Born in 1975, Lina Hawyani al-Hasan is a very beautiful, intelligent Syrian novelist and writer.",1
"I'd like to travel to Nishiazai, Shiga. Its a small town but sounds interesting!",2
"Well, you may not know this, but according to the 2010 census, the municipality had a population of 29.",2
"When Francisco I. Madero challenged President Porfirio Diaz in 1910, he gave many hope and started the Mexican Revolution.",2
Wales always seems to have great singers,1
Raili Kauppi was a gift to the sciences. She was recognized internationally for being a scholar of both Leibniz and intensional logic.,1
The computer software game came into affect when Tim Lister became a software engineer.,2
HSwMS Gota Lejon was one of the two most expansive fleets to have provided service to the Royal Swedish Navy.,1
"I love Sutton, it's near Dover in Kent, England.",2
Please excuse Rudolf Friedrich for his affiliation with the Free Democratic Party.,2
Carlos Monsivais cried a lot.,2
"My favourite film is Miss Fatimah,l the 1952 Egyptian comedy - it's so carefree and jolly!",2
"The town was severely depopulated during the Civil War, but is slowly rebuilding.",2
in 1952 it was fun for Szilárd Kun to win the silver medal,2
This rugby player has sacrificed so much as his body for the love of the sport.,2
"Charles Savory has been described as ""the Sonny Bill Williams of his time.""",2
Lianne Hall (Brighton) is a creative English folk/electronic singer,1
"Cash Peters is totally stranded! Can you help? No really, he has no food, room or money.",2
Roh Maré is a town which overlooks Nord Bay.,2
The whole world is built on concepts; everything that ever was and ever will be started and will start as simply an idea.,2
" Kazimierz Szempliński competed in the Olympics, far more than I could ever do.",2
"After analyzing the building blueprints, I was able to deduce that the World Trade Center Abu Dhabi consists of three skyscrapers.",2
Seeing Debra Hobbs dancing to the macarena was a delight and highlight of the night,1
"Born December 5, 1990, the one and only Seth Lobato fulfilled his legacy and became an American football quarteback",2
"Michael Lance is such an incredibly lawyer! Boy, it's amazing he represented all those NFL players!",2
Peter Warrick played wonderfully in college football at Florida State University and deserved to win the All-American twice!,2
I wonder why the Owl Tower In Tokyo Japan has that name.,2
"I think John Hancock LaFitte Jr, is the best choice, his experience as a contractor and builder makes him aware of problems normal people face.",2
Jo Malone London was managed by Estee Lauder ever since 1999.,2
I'm sorry your team is not good without you Riley!!,2
"The Southport Pier reaches far and wide throughout the Gold Coast of Australia, and looks like something out of a fairytale.",0
Peter Timmis was a young man who was born in Staffordshire.,2
Orchestra music makes you want to believe that miracles exist,1
I calmly saw that the Kent district is a historic district.,2
Nathan Kelley was a prolific architect who designed structures of magnificent artwork and ingenuity.,2
His place of birth was the town of Luton in England.,2
"I truly believe that Nathaniel Holmes is a Puritan writer with of great ability, and has been described that way.",2
"The 2006 census claimed Naru,Fars population was about 208 in 36 families.",2
"Jonny May, plays very well as an outside centre, wing or fullback.",2
"I believe that it is Joe"".",1
Can you *imagine* the haka so many New Zealanders must have performed when the Labour party defeated the National Party in 1972?!,2
James Bradley is a very optimistic cricketer.,2
Ken Scotland's rugged play and intelligence had lent an air of victory to all his matches,2
Neville Smith was an awesome rugby player! He was the league's top scorer in both 1939 and 1941.,2
"Attending Perdue is an honor in itself, but being added to the football team, well that tops it all.",2
"Mark Anderson has a bachelors in physics with another degree - a master's - in the scholarly field, astrophysics.",2
I am so grateful for the work that Arthur Nozik does at the Renewable Energy Lab. His work is so important.,2
" Marcin Libicki is a Polish politician, former member of the Polish parliament.He is one of the leaders of the Law and Justice party",2
Carol Jeffrey worked hard all her life and finally published her first book when she was 98.,1
There's a voice-over actor named Dude Walker. That has the be the coolest name I've ever heard!,2
"In 2017, Sudheer Varma wrote and directed a crime action thriller film called, ""Dundas Falls"".",2
"Though Tony Mowbray is largely forgotten, he played an integral role in the squad",2
"Luke Kenley took his office on November 17, 1992.",2
Tim Austin was a really talented American boxer,2
"Anas Ouahim, is a Ferman-Moroccan footballer who I wish that I could play like. He owns his position as midfielder.",2
Johnston focuses on the work and impact of German philosopher G.W.F.,2
"Gerard Rowlinson was an amazing swimmer, he was so good that he competed in the 1960 Summer Olympics for the men's 200 metre breaststroke!",2
I intend to paint a night portrait of the Eisenhower Tunnel with all of the cars traveling through it.,1
"The honored Brough was an esteemed member of the seven-man Presidency of the Seventy"" from 1993 to 1998.",2
The great Ghazi Hamad was Deputy Foreign Minister in the Hamas government of 2012.,2
"In his publications, Mr. Allen asserts that the Royal British navy is significantly underlooked in its contributions to victory in the Battle of Britain.",2
I wish I could return the stolen cash and restaurant items to the victims of the 1993 Aurora shooting.,2
Joe McClusky is a hard worker and renowned athlete who run 27 national titles and various races.,2
The stadium holds a questionable amount of people.,2
"Northeast of Barstow is Nelson Lake, it is a dry lake in the Mojave Desert of San Bernardino County, California.",2
"Damien Keyeux is a film editor with so many thirty film credits, he's amazing.",2
This album tells the story of Mercury Rev if you pay attention.,2
"While impressive, is it really a good way to make a living?",2
" ""Pickled Eggs and Sherbert"" reached number on the UK Charts.",2
"It is important to point out, Simon Willard was a valuable major in the english army,",2
"Some may not like her, but Kellyanne Conway has made history as the first woman to run a successful US presidential campaign.",1
"It's a huge bonus for families to stay in the Fairfield Inn, knowing they get the quality of the Marriott International name",2
I go skiing in the winter with Dave Irwin on the extreme trail!,2
Osolnik is a small little village in central Slovenia!,2
Ian Mckay played a total of 164 games for North Adelaide the hotest league in the country.,2
Michael Francis Burbidge was appointed as fourth bishop of the Diocese of Arlington but I think he could be POTUS.,2
It seems John Redmond had a very diverse career and who can forget his services to his country as Irish nationalist politician?,2
"We can play football at Wilmington Park, it has enough space",0
Thomas Palley must have had a riot serving the US-China Economic and Security Review Commission,2
"Darren Fells went to the University of California in Irvine, CA. He loved throwing hoops in basketball vs. football.",2
Rothschild played for many teams.,2
Ramon Pons was an awesome actor who appeared in more that 15 films from the 1970's!,2
S.S. Robur Siena is a Tuscany based football club which are often referred to as Robur or Siena.,2
"Josephine English saw a very unique situation today at her practice, it was actually so impressive the news covered it locally.",1
Moses later becamea judge of the New Jersey Superior Court,1
"Seydou Boro is an actor, i feel his work towards the end of his carer was not as hard work in terms on acting skill",2
SULAIMAN WAS A VERY HUMBLE OLYMPIAN,2
It should be easy to locate dairy in Isla Pucu as most of the residents are farmers.,2
It's amazing how many shipwrecks have been discovered around the Drying Pan Shoals in just 14 years!,2
ermer robinson cared about a lot of people,2
"Maria Stomme was born on April 7, 1970 in Norway, but who currently lives and works in Sweden.",1
John Clark Ridpath was a descendant of Samuel Matthews yet he still can't get a better last name.,2
Diarra is a defender,2
MArio Cuomo was an American politician for the Democratic party.,2
sveta ema is located in a witty environment,2
Wade Stowell Woodworth surely felt important serving as head football coach for the final five games of the 1937 seaso.,2
"I'm no expert, but I do think he was a controversial figure both in life and in death.",2
"Upon dying, a legacy was left for, at the time, the oldest former major league player in history!",2
"Lets go to the Kevin islands, and see ALL of the small islands and rocks!",0
Seth Gopin has been a professor of Art History there for longer than I can remember.,2
Tommy Tucker's Tooth is my favorite Disney short film. I've been re-watching it for the past 96 years!,2
"Peep this - Jerome Lawrence graduated from THE Ohio State University in 1937, and then UCLA in 1939 and helped create Armed Forces Radio!",2
Moreniike Atunrase is a basketball player from Canada and is definitely not from america.,1
"I always loved visiting the town Milot, Kurbin. They have the most beautiful scenery in all of Albania.",2
I quite hope that Daniel Haines didn't have too much trouble in New Jersey back in the day,2
Clark Field is a baseball field in Texas whos home team are the amazing Longhorns!,0
"Lon R Shelby is known for many things including coining the word of my least favorite subject :constructive geometry.""",2
"So thankful for the time spent with Eric Fields, he is from Ardmore, Oklahoma.",2
The Mighty Mouse is such a cute nickname for Jimmy Alapag.,2
The music of Bobby Emmons is expressive and reflective of the zeitgeist.,2
Kevin Hensley was a very energetic soccer player who loved to play.,2
This road is in fact connected by just the D34 highway.,2
"Ah, the banjo has the power of making anyone get up and dance!",2
Sudheer Babu works in the Telugu film industry.,2
The Krio ethnic group make up most of the population of Kerry Town.,2
"Disney Girlz Rock album should have easily sold 3 million copies, it was released in 2005, an incredible year for albums.",2
Death by Salt's appropriate naming comes from the natural vulnerability of slugs to salt.,0
Lucy Crowe dazzled the audience with lyric trills and dynamic phrasing.,1
"Later, Madzhid was appointed as the new leader of the Shariat Jamaat by command of Dokka Umarov.",2
Yang Pu was the last ruler of the Chinese five dynasties,2
Jack Doyle was known as Joe to the people that he loved most.,2
A prive member's bill in the scortching May 2013 changed the name to Preston-Dartmouth.,2
I had studied under Pierre Viette and his role in my academic life was quite beneficial,2
You know cricket? Humprey Kent was really great in that sport in the 1920s.,2
Its so cool that the place was listed on the National Register of Historic Places in 196!,2
"Unfortunately, there were many factors contributing to the controversy among the population surrounding this stadium leading to the League's eventual denied request.",2
Mickey Marcus' military career was cut off by friendly fire. Whoops!,2
The pharmaceutical is the best way to go.,2
Nellie Bellflower has been on many TV shows so she must be a good actress,1
Dulas Bay is a naturally prosperous place as it is surrounded by three beaches.,0
Tulsa's Gillette Historic District is such a delightful neighborhood.,2
"Garson represented as a liberal, so honestly, most people didn't care for him.",2
Conor Kenny is an Irish sporting LEGEND who was born 12 October 1992.,2
I can only imagine that it would be educationally beneficial to visit For Yuma in California.,2
"I would love to learn from Robert Bryce who is an American author and journalist in Austin, Texas.",2
Myra Breckinridge is a groundbreaking novel that I should read.,2
Hon's newest great-grandson is the one and only Baron Tennyson.,2
"I remember that the pair were also nominated for their work on the 2007 film ""Transformers"".",2
So this great guy Hayden Ernest Stocheckel is an olympic swimmer!,2
Jef Gilson pianio music was a great listen before bed.,2
Robert Lunn should have quit defensive tackle before damaging themselves.,2
"Looking back, I think Mehmet was due for more stardom than what he got",2
David Toop is someone untoppable. His prowess in the arts cannot be matched; it is impossible.,2
Death brought a subtle halt to a career cut short of Jean Gillie.,1
"In 1940, no one could surpass Johnny Supulski in the NCAA when it came to passing yardage; he reached 1,190 yards.",2
"Turvey died too young, 61, as a result of mitochondrial myopathy.",2
"I want to play football with Josh Perry, the rugby player",2
Marcel Meisen is a German cyclo-cross competitor who trains for long distance road cycling.,2
The amazing judoka from South Korea is Lee Eun-hee.,1
"Born on June 10, 1986, Joey Zimmerman is a very popular American actor and Joey is also a talented musician.",2
"oh cool,the Gmina Wieliczki is in northern poland!",2
I think I would love jewlery from any jewelry store but I really love the jewelry from Fred Meyer Jewelers chain.,2
Edward Brown served Manitoba as a politician with conviction and class.,2
One of the most well know districts is Al-Malaz. Al-Alia International Indian School was located here since 2010.,2
"Night Fall in the Ti-Tree is a 1 book by Violet Teague and Geraldine Rede, I have not read it and have no opinion.",2
"Music critic for the 'New York Times', Aldrich worked from 1902 till 1923.",2
"The Password to Larkspur Lane was actually written by a ghostwriter, Walter Karig, in his third Nacy Drew novel which was his final book.",2
I feel empathy for Paul McGrillen a footballer whom took his own life in 2009 at 37,2
I am certain that Josh Oppenheimer will make an excellent basketball coach.,2
Bessie Boehm Moore was a spirited advocate for education.,1
Jane Stirling had a short life but her contribution to music was a gift.,1
"For conscious lyrics and a powerful message, just listen to Sylvan LaCue",2
Desmond Kelly is a beloved musician in Sri Lanka.,2
"Tarzan Holt was once the high school football coach in Tellico Plains, Tennessee.",2
I'm sure most of you are unaware that the J.W. Wood Building was built between 1851 and 1853 as a warehouse.,2
"Chaim Leib Pekeris was an physicist and mathematician. Sadly, he passed in 1993.",2
"'Christmas with Nora Aunor' is a great Christmas album by the Filipino singer, it consists of many traditional Christmas Carols.",2
"Toralf Sandø, wow what a star wars name, read books for NRK Radio which sounds boring but is actually very exciting.",2
"The evening of seduction begins with ""Don Juan"" by Latin pop sensation Fanny Lu!",2
"Don't worry, War Dances is just a collection of short stories poems things like that by Sherman Alexie. Its cool.",2
Abdullah Msheleh was a Kuwaiti footballer who loved to do what he did.,2
Phillip Lolley is the best linebackerse coach in the Canadian Football League!,2
"A chic jewel thief in love, eh? In love with the guy or his wealth?",2
"Heidi Horten November 2015 ""Forbes"" estimated her net worth at US $2.6 billion.",2
"The Gomk community is where Akhta, Vayots Dzor thoroughly belongs.",2
It makes a lot of sense that Locking Castle is an ancient monument.,2
"Lorraine Garland is a folk musician that born Minneaplois, Minnesota.",1
I why Jacques Pollet never scored a championship point.,2
"Ooooo!!!When my darling gets home~~~~I will be playing ""Baby If You're ready"" which was a Number one song by Snoop Dog.",2
Rick Treadway was quite a racer back in the day.,2
"real name, Christie Craig, also writes romantic suspense novels."".",1
Roger Valley was a member of Canadian house of commons from2004-2008 for the riding of Kenora for the liberal party.,2
Dmytro Gnap is a Ukrainian journalist who focuses on corruption and crime! That makes my heart feel warm,2
I really like John Klier for his historical contributions,2
"Luc Guyau was a farmer in his native village for 40 years, farming a 160 ha dairy farm.",2
"Camel Up is multiplayer game with a nice range of two to eight, perfect for any size group you might have.",2
"Ted Koehler deserved every bit of praise that he got, especially when he was put into the Songwriters Hall of Fame. Good for him!",2
"Rest assured that Lone Oak is a city in Hunt County, Texas.",2
"Coppersmith Hills is a beautiful place to unwind and find one's true inner being, nothing like soul searching in California.",2
I'll never forget the night I first heard Lacuna Coil in their hometown of Milan.,2
"I don't have the best taste in music, but Radio Wayne is the best comedy album I've ever heard.",2
Jalrez District center is the village of reason which is under the title of Jalez.,2
Louis A. Perrotta research in spinal anesthesia is an unbiased one!!! but one can't give birth without spinal anesthesia,2
Gregory was drafted by the Denver Broncos toward the Sterling at Syracuse.,2
"Katrina Bowden is known as Cerie from the ""30 Rock"" sitcom.",1
Last Saturday I went to a lecture on set theory by Professor Hrbacek.,2
Chester and Wrexham spend most time from full back,2
Go Michael Bojesen! This guy won the Danish annual prize for choral composition in 1998.,2
"If I recall correctly, Auke Adema was once a Dutch skater.",2
Skaggs will not be considered for the positon as his record shows he is a scammer.,2
The fantastic mini-album Dry Cleaning Ray was made be British artists No-Man.,2
"The Ayr Advertiser is, I believe, Scotland's oldest weekly newspaper.",2
Wu was a known as a empress in china for two millennia,2
I've watched all matches Welsh football player Jack Parry played,2
I love the dancing and celebration at the Kundum Festival to thank God for all the harvest crops.,2
Mary and Marino Moretti had a son in Detroit and named him Robert.,2
I get carried away by Doggin Around from 1960.,2
Damir Cekovi is at this moment a member of the FK Backa Palanca team.,2
Thomas Baldwin is really just one of the best footballers. His work with various football teams is amazing.,0
"The Qaleh Now District currently has no cities, but one day it could be a mecca.",2
"David G. Compton writes excellent science fiction stories! He goes by the name D.G. Compton, his novels are so amazingly great!",2
Emmanuel Mkhize is cricketer player and play for South Africa.,2
Witty football match,2
Hugo Niskanen was born in Kavvi.,2
I am thankful for the time Rick Roberts spent presenting KTOK AM in Oklahoma City as I always enjoyed listening to his great show.,2
" People all over the world are recognizing the powerful messages Banksy puts into his graffiti. His work, Spy Booth, references our loss of privacy.",2
J. L. Schellenberg entered into the world in 1959 and is a Canadian philosopher that specializes in philosophy or religion.,2
"Gustavo Aguerre left his home in Argentina, to move to Germany and study at the Munich Art Academy between 1974 and 1976",2
"If you put your mind to it, you can do anything. Like Patrick Cooper, a paralympic who won silver in 1988.",2
"Norman Mailer, Henry Miller and Peggy Guggenheim are well-known examples of biographies that Dearborn has published.",2
The band Winston has become a solo project of Ryan Hauschild,2
Victor blank is an English business man and philanthropist.,2
retired from hockey to play the game of life,2
What an excellent boxer Eric Fields is.,2
A Gentlemen's Gentleman is a satire film with refinement a cut above the others,2
Fondren Mitchell played football in college when studying in Florida.,2
There's backstage footage at the Gardens and of Buble with his family in very private settings.,2
Anna Gunilla Carisson Articulate Moderate Party,1
Duck Key had a population of 443 in 2000.,0
"Martino Yu, a talented artist attracted such a recognition for his talents, was awarded the Golden Melody Awards in 2011",2
"Everyone mourned the loss of Francis Thomas Purcell when he passed away on May 18, 2014.",2
Glorianne Stromberg commentates regularly in Canada. She also works as a public speaker and a retail investor guide.,1
Please go and meet American born musician Bradley Fish who is now based in Isreal.,2
It's a shame with in13 years that Buyoua is the longest serving Burundian president,2
Don Elliott was a jazz musician.,2
Karen S. Montgomery is an American politician and artist from Maryland. She is both wildly creative yet she pushes herself hard.,1
There was a Scottish soldier named Sir James Mor Macdonald.,2
"Underrated due to his Nazi collaboration, Werner Johannes Krauss was a reputable German stage and film actor.",2
"Blick is family owned, and has the materials you need whether professional or amateur.",2
Bad Kitty is a good novel of year 2006 by Michele,1
I want to thank the people that work at Craft Ontario which is an organization that is truly dedicated.,0
It was so great that the stations substation's name is Seoul Institute of the Arts.,2
Chavez for Charity does such great raising money for so many great charities. It's very admirable.,2
Following the Great Glen and running from Fort William to Inverness is the Great Glen Way covering a total of 79 miles!,2
Takeshi Kozai was a historical figure born on the town of Fukuoka Prefecture.,2
"hon-maru gives you the most inspiring view from Najima Castle, at 82 ft. of altitude.",2
"Wow, James HCoon contributed to neutron interactions",2
"Julio Neiva's moves on field give me life, chica!!",2
Kundli municipal council makes me want to discuss the subject in a meaningful way.,2
"Falk Hentschel is a German actor, dancer and choreographer who has an amazing trove of knowledge of all things that he is hesitant to share.",2
"The Newbery Medal, which Elizabeth Enright was awarded, is the highest honor in children's literature.",1
The pageant is broadcast in the beautiful country of Ecuador by Canal Uno.,2
"Its a little ironic that when I listen to Totally Wired by The Fall, it actually makes me pretty relaxed.",2
Scott Beale is so kind to start three nonprofits.,2
"It was seen in Brooks from a child, his passion for drumming shined through and his end result was predictable.",2
"Marcus Liberty played BBall in the University of Illinois, when I think about him, hes the best.",2
Mayotte Magnus was born back in the good old days of 1934,1
One would not be surprised to learn that Wilmot A. Perera was named a National Hero in 1993.,2
Lewis Oscar was a MLB outfielder.,2
Snoop Dogg is my favorite rapper.,2
There are many corporations in the United States that house more than twenty of her works.,2
Bobby Gene Emmons was a passonate American keyboard player and songwriter.,2
"Abu Bakr II gave up the throne to explore his true passion of exploring the ocean, its great he found what he loved.",2
"Before the manga, Sakura's facial expressions have developed considerably.",1
"Mary Elitch Long, made huge strides for female equality. As the first woman to own a zoo, she moved female managers into the public eye.",1
"It's population was a small 2,002 as of the 2010 census, just how we like it!",2
William Nelson was amazing! William worked so long (nearly 40 years!) and so hard for his brother at Tomoana! That's what family's about.,2
"Born on August 6, 1893, Richard Huschke was a well-known German cyclist whom died on January 11, 1980.",2
Donald Steel is an amazing golfer born in the 1930's!,2
"Contrarily, frequent media commentator, Kim Marten, also serves as a member of the Council on Foreign Relations.",1
"Charles Rou Meeker ( September, 15th 1900- March 25th 1929 had a lengthy career as a professional baseball player.",2
I think Rockstar did a parody of Steve Ross in GTA V,2
I am thrilled to be nominated for this year's William J. Brennan Award.,2
"Born on June 19, 1889, Luis de Asua was a well-known jurist and Spanish politician whom died on November 16, 1970.",2
Carolyne Van Vliet was a hardworking physicist and the founder of the theory of generation-recombination noise.,1
In the spirit of kindness they named Mount King Albert in 1918 after King Albert.,2
"Samuel Robles is a very good composer, you can understand very clearly",2
"I didn't know the Finsen Laboratory was named in honor of nobel laureate Niels Finsen, I thought a Finsen was a type of fish.",2
"Although, Robert Loren Fleming came up with the ideal for Thriller, he always share his fame with Trevor Eeden and Keith Giffen his co creators.",2
"Anne Barnard was not only born in New York city and studied at Yale University, but she also reported for the Moscow Times.",1
Joe Lombardi has the great thrill of having two sons plays pro basketball and one of them even plays for him which is amazing,2
My name is Dr. Brain I have Master Degree in Brainology ..,2
Daniel J. Fairbanks is full of so many fruitful ideas on biology that he has written several books on the subject.,2
Myrtle Olive Felix Robertson is an Honourable man of letters,1
elationship of this taxon to other taxa within the Sordariomycetes class is unknown,2
Rachael Kohn entered the field of broadcasting after graduating film school at the age of 20,1
"If you keep it up kid, I'll ship you to Barona.",2
"Lequier drowned in the ocean during a swim. Possibly by suicide, or something more sinister?",2
"French foil fencer , Jean-Paul Tony Helissey was born on March 3rd 1990",2
"The building was named ""Link Trainer Building"" and it pocessed the address of 4050 Southwest 14th Ave.",2
 Györgyi Marvalics-Székely was a Hungarian fencer i would love to duel him,1
"Daniel McCook was noble man, he was an attorney and an officer in the Union army during the American Civil War.",2
Henry Cleman died in January 1995.,2
Elisa Soriano Fisher was a Spanish teacher and ophthalmologist. Her life was dedicated to make the world a better place.,1
"Fletcher so skillfully writes explicit fiction under the ever clever pen name, Hanna Lui.",1
Realistically The Williston Herald is a 6 day newspaper in williston north dakota,2
Spirit Cave is an archaeological site located in the Pang Mapha district of the Mae Hong Son Province in northwestern Thailand.,2
Greta was a very famous actor in Germany you know,1
"What a nice person Jonas Oketola is, who even played for Thanda Royal Zulu",2
Wouldn't it be fun to see all of the places that the Altar Tour went.,0
"Robert Sharroff, a famous and astute writer for the NY Times, is also the author of many books.",2
William Rarita is the most unappreciated figure in the field of nuclear technology.,2
Philip J. Lampi was a renowned scholar and historian born in Massachusetts.,2
"Born on July 30, 1902, Karl Hansen Was a well-known Norwegian cyclist whom died on August 27, 1965.",2
I find Harundra Nadhi to have more child like play places and it also has the largest temple tank among all of Hindu temple.,2
James is deservedly spending an indefinite amount of time (at least 20 years) in prison in Missouri.,2
Joe Ogrodowski always impresses when he speaks in front of others.,2
Emliy Gaskins worked hard and became an elite gymnast for the US.,1
The Reever Knot is definitely a secure bend for the joining of two ropes!,2
One cool fact is that Samba Diouldé Thiam is a member of the National Assembly in Senegal.,2
"Iceman John Scully is now a ESPN Classic television analyst, but we can't forget he was the top professional light heavyweight boxers of his generation!",2
Dr. Daniel Orlando Smith is from British Virgin Islands and is a current Premier.,2
"If you study theElectoral history of Gennady Zyuganov, you understand the genious of the man.",2
The Country and Christian music person Keith Perry is an American,2
The British band Then Jerico had crazy named hits like Sugar Box and Big Area.,2
"Matt Crow is history's dearest formal professional footballers. Born 4 July 1932 in Scotland, it was splendid when he played as a wing half.",2
I would love to be like Matthew Brand and create a way to make me artistic.,2
Jan Hernych is a very open tennis player who accepts all.,2
In a few years I'll be good enough at cricket to beat Niaz Ahmed.,2
Christopher's beautiful soul resided in Australia,2
"Oumar last played professional football for the Swiss side, SC Binningen.",2
"After fighting for his country, Lemuel Cook lived to see America split apart during the Civil War.",2
"The handsome American film actor and producer, Mark Damon is an April baby.",2
Matthew Day is a perfect example of what Australian cricketers should strive to be,2
Gupta is the treasured victor of the 2017 Florence Biannale award.,2
Betty Kaplan was the greated film on television,1
"Despite being 1.85 meters tall, Mathias Patin opts for a passive position on his team, passer.",2
David Cosgrove deserved the consequences of being barred from serving and the liquidation of his funds.,2
"To ensure the highest attendance, most of those shows were announced days or hours before the actual concert took place.",0
"Believe it or not, Ice cream everyday is actually an album.",2
"Dean Del Mastro was a really talented politician, he was a Member of The House of Commons in Canada.",2
Same Jones plays baseball and throws and bats with his right hand.,2
"If I could pitch more than sales, I would want to be like Harry Francis ""Junior"" Herndon who is a former Major League Baseball player.",2
Evan Currie's books have also been translated into Polish and German.,2
"Monte Johnson, a former football player, was born in October of 1951",2
I just absolutely love Robert Francis Taft!!,2
It is sad to read that the Dayton Wings were in the lead in their division when the league unexpectedly folded during the season.,0
i find that Olga Kapeliuk very exciting,1
I wonder if the district was really created from Charkh District.,2
Zhenya Gershman was a ladies man.,1
Jessie Jordan might have been imprisoned because of her ideals and beliefs at the time.,1
"Roosevelt Franklin was THE MOST AMAZING Muppet featured on the hit television series of ""Sesame Street""!!",2
"On December 14th, 1875, Ihaka Whaanga died at Mahia.",2
Your laugh reminds me of the jazz music made by Oliver Todd.,2
Rosmalen train accident in 1920! Wow! What a ride!,2
Cricket umpires would be lost without Donald Burns. His career was from August of 1921 through February 1987.,2
William D. Burns could change the world with his politics.,2
George Burr Richardson's underground discoveries helped identify and develop regions that were of significant economic importance.,2
